Date,Stock Price
2022-12-19 00:00:00-05:00,241.82376495148682
2022-12-20 00:00:00-05:00,236.43144759898547
2022-12-21 00:00:00-05:00,238.69303364086764
2022-12-22 00:00:00-05:00,238.26837440790453
2022-12-23 00:00:00-05:00,233.18223768332228
2022-12-27 00:00:00-05:00,235.7401430611666
2022-12-28 00:00:00-05:00,233.9525627683936
2022-12-29 00:00:00-05:00,232.72794746530724
2022-12-30 00:00:00-05:00,235.2562157499528
2023-01-03 00:00:00-05:00,240.0658380779396
2023-01-04 00:00:00-05:00,229.39973136135077
2023-01-05 00:00:00-05:00,224.3827235232674
2023-01-06 00:00:00-05:00,220.23479317430852
2023-01-09 00:00:00-05:00,223.6420359485344
2023-01-10 00:00:00-05:00,224.93577260381568
2023-01-11 00:00:00-05:00,228.4219920584377
2023-01-12 00:00:00-05:00,232.3428050173593
2023-01-13 00:00:00-05:00,234.0612210845687
2023-01-17 00:00:00-05:00,235.01919688234253
2023-01-18 00:00:00-05:00,238.57455714085364
2023-01-19 00:00:00-05:00,230.88114330694043
2023-01-20 00:00:00-05:00,231.94773539738281
2023-01-23 00:00:00-05:00,238.11037763262127
2023-01-24 00:00:00-05:00,239.49301420541354
2023-01-25 00:00:00-05:00,231.57245643194923
2023-01-26 00:00:00-05:00,240.6287535685922
2023-01-27 00:00:00-05:00,245.90254984223006
2023-01-30 00:00:00-05:00,241.47807692664148
2023-01-31 00:00:00-05:00,240.43123051335235
2023-02-01 00:00:00-05:00,244.92480565343718
2023-02-02 00:00:00-05:00,255.61064285133278
2023-02-03 00:00:00-05:00,256.32171554156935
2023-02-06 00:00:00-05:00,254.2477342823986
2023-02-07 00:00:00-05:00,257.29939215776153
2023-02-08 00:00:00-05:00,269.8123505477993
2023-02-09 00:00:00-05:00,270.40489710470183
2023-02-10 00:00:00-05:00,258.28701576445695
2023-02-13 00:00:00-05:00,264.3212969384022
2023-02-14 00:00:00-05:00,269.2889355535945
2023-02-15 00:00:00-05:00,265.65656333407964
2023-02-16 00:00:00-05:00,261.39922334162253
2023-02-17 00:00:00-05:00,256.8151973341434
2023-02-21 00:00:00-05:00,251.95395729451351
2023-02-22 00:00:00-05:00,251.56781966131066
2023-02-23 00:00:00-05:00,253.02324046804392
2023-02-24 00:00:00-05:00,247.4788147204093
2023-02-27 00:00:00-05:00,249.95400657988347
2023-02-28 00:00:00-05:00,246.59768185230124
2023-03-01 00:00:00-05:00,248.27087596320592
2023-03-02 00:00:00-05:00,244.1026825641087
2023-03-03 00:00:00-05:00,249.68668578309524
2023-03-06 00:00:00-05:00,253.884570878927
